TOOL_NAME,MP_ALLSTEP.INNER_TEMP.Mean,MP_ALLSTEP.INNER_TEMP.Stdev,MP_ALLSTEP.OUTER_TEMP.Mean,MP_ALLSTEP.OUTER_TEMP.Stdev,MP_ALLSTEP.WALLHTR_TEMP1.Mean,MP_ALLSTEP.WALLHTR_TEMP1.Stdev,MP_STEP1_First10sec.PC_PRESSURE.Area,MP_STEP1_First10sec.PC_PRESSURE.Min,MP_STEP3.MATCHER_VDC.Mean,MP_STEP3.MATCHER_VDC.Stdev,MP_STEP3.MATCHER_VPP.Mean,MP_STEP3.MATCHER_VPP.Stdev,MP_STEP3.N2_FLOW.Mean,MP_STEP3.N2_FLOW.Stdev,MP_STEP3.NH3_FLOW.Mean,MP_STEP3.NH3_FLOW.Stdev,MP_STEP3.PC_PRESSURE.Stdev,MP_STEP3.PC_TV_ANGLE.Mean,MP_STEP3.PC_TV_ANGLE.Stdev,MP_STEP3.RFGEN_FORWARD.Mean,MP_STEP3.RFGEN_FORWARD.Stdev,MP_STEP3_No_Shift.RFGEN_REFLECT.Max,MP_STEP4.MATCHER_VDC.Mean,MP_STEP4.MATCHER_VDC.Stdev,MP_STEP4.MATCHER_VPP.Mean,MP_STEP4.MATCHER_VPP.Stdev,MP_STEP4.N2_FLOW.Mean,MP_STEP4.N2_FLOW.Stdev,MP_STEP4.NH3_FLOW.Mean,MP_STEP4.NH3_FLOW.Stdev,MP_STEP4.PC_PRESSURE.Stdev,MP_STEP4.PC_TV_ANGLE.Mean,MP_STEP4.PC_TV_ANGLE.Stdev,MP_STEP4.RFGEN_FORWARD.Mean,MP_STEP4.RFGEN_FORWARD.Stdev,MP_STEP4.SIH4_FLOW.Mean,MP_STEP4.SIH4_FLOW.Stdev,MP_STEP4_No_Shift.RFGEN_REFLECT.Max,MP_STEP5_to_Last_PWR_Lift.RFGEN_REFLECT.Max,MP_STEP4.EI2.Max,MP_STEP4.EI3.Max,MP_STEP4.EI4.Max
Tool1,338.5404,0.4987,359.0646,0.246,132.232,0.4224,0.1126,0.006,37.8864,0.321,1991.3182,3.3395,40023.1393,48.1722,24985.5033,5.8177,0.0,23.8652,0.0132,10007.616,1.9724,293.7191,62.0195,0.4847,2964.6829,1.8974,66008.7449,29.5979,28991.3846,5.655,0.0002,34.6769,0.0641,22971.867,2.6959,6804.3093,2.4735,182.6283,859.4275,99.95,99.88,99.88
Tool1,339.49,0.500150783,359.41,0.491498136,132.0,0.0,0.09753,0.01,35.87,0.343775825,2001.89,3.575308138,40024.9,44.18043772,24985.59,5.516912805,0.0,23.66,0.022274686,10006.06,1.781476188,316.67,60.69,0.714072524,2965.73,2.849752689,66009.75,32.6922951,28990.52,5.909140934,0.00016897,34.33,0.068259183,22971.21,2.7915002,6803.27,2.164362531,134.53,151.3764268,100.21,99.51,98.52
Tool1,337.48,0.525420298,359.14,0.350925591,131.34,0.47495911,0.118,0.01,29.0,0.0,2003.09,4.553650117,40037.46,44.82546034,24983.77,4.379509601,0.0,23.05,0.019936474,10005.08,1.175748853,473.91,52.03,0.951678022,2979.48,4.883540906,66004.53,31.71359842,28989.67,6.742929419,0.000207234,33.61,0.050084434,22970.87,2.660974733,6803.8,2.383681904,229.26,279.0697674,98.64,98.51,98.1
Tool1,339.56,0.496214544,359.6,0.490643005,135.0,0.0,0.111625,0.01,38.7,0.461521521,1994.05,4.549237327,40033.63,41.35373227,24986.13,4.108056569,0.0,23.88,0.012309865,10005.33,1.758087542,553.26,64.44,0.497209833,2965.64,2.467045408,66010.03,31.41899252,28990.18,5.80929059,0.000266932,34.71,0.05534455,22970.53,2.729386232,6804.68,1.776584411,183.85,245.86,98.95,98.07,96.65
Tool1,339.49,0.500372369,359.43,0.495204983,133.0,0.0,0.103375,0.01,34.0,0.0,2015.07,3.707486284,40039.55,45.96589241,24986.4,7.558935125,0.0,23.35,0.015367551,10006.55,2.155694841,453.64,59.35,0.731380486,3004.97,3.253463334,66009.71,31.09665874,28990.88,5.21309292,0.000226418,33.98,0.055102444,22970.91,3.017990147,6803.09,2.572148573,212.42,204.6023317,99.06,98.9,98.32
Tool1,339.0,0.688364841,359.46,0.49846272,134.62,0.486368598,0.10925,0.01,33.0,0.0,1976.91,4.056680862,40028.63,46.50852765,24985.3,3.825079019,0.0,23.35,0.011711381,10007.07,1.835033749,273.45,56.71,0.601226153,2943.85,2.726862712,66009.53,33.75443828,28991.42,6.079847326,0.000193672,33.96,0.054108866,22970.41,2.636350745,6804.08,2.468241765,237.08,239.76,99.89,100.07,100.38
Tool1,339.47,0.499711623,359.44,0.497042421,132.0,0.0,0.108875,0.01,36.0,0.0,1999.05,2.828053365,40014.98,77.20981789,24984.6,3.048716236,0.0,23.65,0.027710372,10004.74,1.735768155,391.14,61.58,0.49546002,2984.47,5.457071282,66007.6,32.36931131,28990.19,6.148243651,0.000228002,34.48,0.063079812,22970.83,2.90616385,6803.37,1.248495683,213.39,428.98,99.78,98.47,96.82
Tool1,339.71,0.53593511,359.63,0.482527967,133.0,0.0,0.11601,0.01,35.0,0.0,2005.27,4.99936571,40028.3,54.87172449,24985.85,5.530084052,0.0,23.44,0.015932933,10006.08,1.61737392,361.35,60.35,0.6211635,2991.45,14.7370269,66008.71,28.34831315,28990.61,5.821230922,0.000225894,34.19,0.054869002,22971.37,2.451997997,6803.42,1.654307831,224.87,320.33,99.99,98.76,97.43
Tool1,339.04,0.618330842,358.99,0.289670106,131.82,0.380746812,0.101,0.01,37.23,0.423915106,1982.11,3.674018832,40004.66,88.87132989,24984.74,3.694133803,0.0,23.76,0.020370511,10005.78,1.972352431,305.93,62.8,0.404600517,2955.09,3.300638316,66006.24,28.54966066,28990.66,5.932238445,0.000281589,34.54,0.056595927,22970.93,3.182222972,6803.14,2.958431334,221.2,673.38,100.14,98.62,97.08
Tool1,339.54,0.49857727,359.38,0.486955177,135.0,0.0,0.12225,0.01,35.89,0.317820863,2012.56,4.186317299,40037.44,47.19160085,24984.91,10.78152889,0.0,23.59,0.02071451,10006.19,1.843150046,433.38,61.17,0.748727599,2990.68,2.881984478,66011.67,31.08356155,28990.42,5.430974302,0.000268905,34.36,0.052856157,22970.39,2.711952233,6803.78,2.942276267,198.5,261.734725,97.39,97.87,98.21
Tool1,338.74,0.579604925,358.88,0.328158614,131.0,0.0,0.109875,0.01,33.0,0.0,1988.89,4.872101573,40020.83,37.54254377,24984.5,4.290959251,0.0,23.29,0.01912743,10004.76,1.532063782,426.05,58.39,0.597299839,2959.17,3.00736383,66007.21,26.3873463,28990.07,5.695330475,0.00027156,33.94,0.035293604,22969.38,2.676807306,6803.13,2.582387048,169.69,742.97,100.71,98.85,96.94
Tool1,338.51,0.500279013,359.15,0.353779405,131.0,0.0,0.11925,0.01,32.89,0.317820863,1997.84,3.698621092,40024.09,44.04837858,24984.84,3.540063806,0.0,23.22,0.011205158,10005.05,2.504555832,330.83,56.84,0.984407368,2962.27,5.995383207,66004.24,34.63865754,28989.55,5.981443424,0.000246642,33.86,0.05405742,22970.49,2.630456602,6803.5,2.238646226,230.24,876.0300311,98.31,98.34,98.36
Tool1,337.64,0.481633204,358.98,0.128459853,134.0,0.0,0.1185,0.01,29.09,0.290803363,2005.77,3.881162834,40028.3,32.70318584,24984.95,5.281929668,0.0,22.99,0.013738343,10005.08,1.621751118,285.91,51.59,1.037484911,2987.39,2.578717664,66003.17,31.54458219,28990.43,4.960824995,0.000194127,33.56,0.060235152,22969.02,3.083170752,6803.52,3.138952579,277.36,177.01,98.74,98.16,97.24
Tool1,339.56,0.496150882,359.45,0.498207446,137.0,0.0,0.103125,0.01,37.0,0.0,2002.22,5.57546936,40031.74,42.22164626,24985.52,4.174259734,0.0,23.6,0.010744978,10005.74,2.124038268,471.46,62.52,0.500740723,2984.22,2.791512037,66009.89,33.79229133,28990.52,6.732615889,0.00020538,34.26,0.040147087,22969.65,2.787447271,6803.53,2.549009076,192.15,185.31,98.66,98.15,97.33
Tool1,339.8151,0.6392,359.6222,0.4852,134.0,0.0,0.1314,0.006,36.0,0.0,1978.0667,5.2501,39993.652,85.3853,24985.5202,4.6538,0.0,23.7551,0.024,10006.0225,1.5431,280.0464,59.5805,0.4947,2938.7805,2.1706,66004.3859,33.9333,28990.8784,5.6869,0.0002,34.3701,0.0377,22970.4021,2.7741,6804.1679,1.7725,217.5426,527.6201,100.56,100.25,100.3
Tool1,338.43,0.507479316,359.22,0.41127951,134.0,0.0,0.115625,0.01,31.13,0.343775825,2002.69,4.399494921,40015.3,80.31094145,24984.91,5.387491037,0.0,23.15,0.01124565,10006.84,2.116850298,336.93,55.46,0.652662575,2989.19,5.434809956,66006.21,27.72717476,28989.76,5.508423377,0.000207234,33.73,0.064724077,22970.09,3.03599904,6802.85,2.733512798,216.57,425.56,98.5,98.29,97.76
Tool1,338.01,0.671887365,358.85,0.355626846,134.0,0.0,0.1175,0.01,34.0,0.0,1992.13,3.974921383,40038.25,50.09111661,24985.59,5.630849592,0.0,23.32,0.018417164,10005.33,1.945077063,294.7,58.77,0.515563609,2963.46,2.582840776,66007.1,29.52365201,28990.0,5.372548652,0.000229673,34.09,0.05916484,22969.07,2.877048522,6802.89,2.443433735,269.3,136.24,99.0,97.8,96.13
Tool1,339.42,0.494649689,359.44,0.496691451,138.0,0.0,0.112875,0.01,38.71,0.458367767,1992.6,3.557322793,40028.81,41.29897645,24986.61,5.04944473,0.0,23.85,0.01385349,10006.23,1.719560055,432.89,63.81,0.549422548,2953.63,2.116185265,66010.67,29.64507123,28991.13,5.823526121,0.00018205,34.62,0.061095217,22970.54,2.425729764,6804.84,1.527503806,181.9,691.2,98.97,97.88,96.42
Tool1,339.56,0.496691163,359.48,0.499996147,133.0,0.0,0.106125,0.01,34.0,0.0,1993.0,3.503245249,40031.41,43.57524842,24985.52,4.42055935,0.0,23.4,0.014709304,10005.66,2.095946594,343.28,58.8,0.455707444,2968.26,1.627512657,66008.45,39.21995949,28991.02,6.651236677,0.000239933,34.15,0.072570522,22971.21,2.319630166,6804.34,2.413775553,197.28,204.85,99.38,98.37,96.98
Tool1,336.9405,0.6983,358.6141,0.4872,133.0,0.0,0.1266,0.008,28.6222,0.4903,1979.6222,4.5542,40013.6727,52.3459,24985.6559,4.3454,0.0,23.0358,0.0116,10006.4294,1.5431,311.5425,48.922,0.9202,2952.6293,2.3658,66006.2081,33.727,28990.2234,5.1112,0.0002,33.5965,0.0513,22971.9028,2.3522,6803.8106,2.4342,203.6257,831.3496,100.28,100.13,100.22
Tool1,337.83,0.606392746,358.76,0.429762581,132.0,0.0,0.11975,0.01,35.0,0.0,2006.77,3.740809739,40019.48,40.67304985,24983.28,4.902971523,0.0,23.26,0.013568011,10005.91,1.969204946,406.52,60.07,0.639770412,2973.76,3.279905308,66005.23,30.35032521,28989.31,5.391204926,0.000297794,34.0,0.0577499,22971.35,3.144557258,6803.78,2.242025644,174.33,1003.97,99.79,98.18,96.17
Tool1,338.5,0.500395394,359.02,0.133502321,132.0,0.0,0.11625,0.01,37.64,0.484090316,2000.84,5.112175998,40019.53,58.97069377,24984.71,3.937654262,0.0,23.51,0.015641178,10004.52,1.896585763,471.22,63.6,0.519749065,2963.24,3.543331962,66006.33,38.50864371,28989.89,5.465342877,0.000228542,34.27,0.063992595,22970.3,2.467987362,6804.28,2.098552375,172.13,128.18,100.49,98.14,95.77
Tool1,338.5329,0.4993,359.1842,0.388,133.0,0.0,0.1118,0.007,32.0889,0.2878,1991.0222,3.1297,40026.8571,37.0536,24985.4524,7.0502,0.0,23.262,0.0112,10006.3887,1.0778,279.8022,55.2745,0.6755,2964.5637,3.7325,66009.242,34.793,28990.6263,5.8625,0.0002,33.8871,0.0537,22972.1537,2.6689,6803.7259,2.834,159.1894,607.2148,99.85,99.69,99.69
Tool1,339.54,0.498969289,359.52,0.500140449,133.0,0.0,0.111,0.01,36.47,0.504524979,2015.58,3.695752408,40023.44,52.01872441,24986.67,6.05513987,0.0,23.79,0.01920648,10005.29,2.566669965,380.88,61.83,0.712295595,3001.72,3.99326621,66010.86,29.41311974,28990.46,5.791274306,0.000194585,34.69,0.071751218,22970.62,2.520962305,6803.28,2.105988098,232.19,445.3396814,97.56,98.39,99.11
Tool1,339.7,0.536571977,359.72,0.447820433,133.0,0.0,0.10375,0.01,37.61,0.492544843,2008.93,4.99952429,39980.19,134.2501413,24985.02,6.850275287,0.0,23.93,0.022510275,10006.08,2.671849481,470.98,63.16,0.625001196,2980.93,4.223558985,66009.25,43.77536915,28989.85,4.81112526,0.000268994,34.63,0.073188566,22971.09,2.637518895,6803.91,2.156191836,213.88,307.6359641,103.61,107.64,112.44
Tool1,338.85,0.607261701,359.47,0.499377248,134.97,0.162669425,0.11025,0.01,33.0,0.0,2002.2,5.192031217,40029.3,42.88469531,24985.5,5.061076716,0.0,23.3,0.01031225,10006.03,1.834550782,297.38,58.13,0.684004581,2989.39,2.534619221,66013.1,33.87192227,28991.31,7.120473044,0.00016897,33.98,0.058941322,22970.56,2.537332344,6804.18,2.678282123,205.33,266.86,98.18,98.03,97.67
Tool1,338.74,0.481839998,359.34,0.474240531,135.0,0.0,0.1375,0.01,37.11,0.321038221,2002.64,5.783259357,40012.65,49.9628879,24984.88,6.155290271,0.0,23.7,0.007569271,10005.91,2.008414668,515.66,62.96,0.765966661,2976.5,5.664322806,66006.21,43.11807503,28990.97,5.710951699,0.000194127,34.55,0.054508499,22971.15,2.94823752,6804.32,2.134102551,184.83,417.7501068,99.15,99.17,98.78
Tool1,337.05,0.638379461,358.17,0.371525064,130.0,0.0,0.102125,0.01,36.0,0.0,1989.93,3.329904861,40017.15,45.61806041,24986.2,7.518716179,0.0,23.48,0.015692271,10005.33,2.227646482,273.21,61.07,0.51403078,2955.25,2.119369351,66004.39,26.41101259,28990.03,6.799898293,0.00020538,34.2,0.067777733,22970.11,2.97064368,6804.67,1.686871524,258.32,841.85,99.43,99.38,98.92
Tool1,338.69,0.61130641,359.31,0.464135912,133.0,0.0,0.11,0.01,32.0,0.0,2001.64,4.13497035,40019.53,39.50630946,24986.4,6.634208038,0.0,23.25,0.018743349,10006.1,1.74594871,442.41,56.2,0.729926316,2980.65,10.39623564,66014.05,33.72701499,28991.36,6.294638857,0.000120669,33.79,0.061335057,22970.24,2.268379237,6803.03,2.510997736,146.49,699.9938961,100.7,100.03,99.53
Tool1,339.56,0.497335685,359.52,0.499915159,133.0,0.0,0.103125,0.01,36.09,0.290803363,2005.66,5.080483322,40048.11,43.33036249,24984.05,3.969090467,0.0,23.55,0.013801676,10006.78,2.147851948,452.66,61.94,0.679444733,2980.0,4.112984653,66009.71,29.14962781,28990.4,6.226071249,0.000273839,34.29,0.051014106,22971.76,2.6830305,6803.73,2.460374942,182.14,182.63,99.28,98.86,98.23
Tool1,339.58,0.494156375,359.51,0.500254315,133.0,0.0,0.107375,0.01,35.0,0.0,2000.91,4.538303042,40000.0,100.2193374,24985.23,6.34550385,0.0,23.53,0.01337972,10005.78,1.891626628,321.31,59.8,0.511606092,2976.79,2.222854206,66007.82,29.22492095,28991.01,5.829145533,0.00020538,34.49,0.061718883,22969.8,2.588328722,6804.08,2.528986607,120.12,202.65,100.0,100.0,100.0
Tool1,338.34,0.663640857,359.18,0.382066375,135.0,0.0,0.11276,0.01,32.32,0.471155298,2007.57,5.168769037,40030.63,53.97029031,24986.4,3.417223238,0.0,23.21,0.010592889,10005.7,1.819028143,430.69,57.51,0.690407042,2995.46,3.060641681,66009.78,33.35738447,28990.34,6.341899896,0.000283619,33.78,0.063070524,22972.13,2.920063559,6803.71,2.775759336,140.63,670.45,98.6,98.38,97.86
Tool1,339.6,0.490872593,359.63,0.482650589,135.0,0.0,0.10526,0.01,38.42,0.499494694,1992.4,3.839981061,40016.77,34.76577055,24985.72,4.130074441,0.0,23.94,0.008420754,10006.1,1.352406045,286.88,62.86,0.344962786,2964.56,2.565565426,66008.7,38.37356675,28990.91,5.174985951,0.000169373,34.89,0.06171999,22971.33,2.667821003,6803.16,2.190365213,221.69,417.75,99.46,99.83,100.38
Tool1,337.45,0.547099529,359.14,0.349758751,133.72,0.448186092,0.119375,0.01,26.44,0.502518908,2005.56,4.293523429,40015.3,42.15870649,24984.98,5.615791594,0.0,22.86,0.010861851,10006.31,1.681719113,404.32,48.58,1.44494038,3003.3,2.149839005,66000.71,32.08692226,28990.57,5.578254242,0.000225894,33.44,0.052492718,22970.62,2.648682536,6804.36,2.106555104,158.46,171.89,98.32,98.35,98.19
Tool1,339.47,0.521680967,359.3,0.480658297,133.11,0.319119921,0.136,0.01,31.0,0.0,2003.89,5.422673798,40024.97,40.43846795,24983.49,4.645701284,0.0,23.09,0.010635216,10006.12,2.266686013,424.59,56.06,0.780194828,2986.35,2.605341605,66002.38,34.74726363,28990.42,6.396103659,0.000194127,33.73,0.061815472,22970.21,2.942520762,6802.61,2.786890296,118.17,936.8247574,99.82,99.43,98.63
Tool1,338.51,0.540834978,359.24,0.424347905,132.0,0.0,0.107375,0.01,32.0,0.0,2002.91,5.281657178,40028.96,47.94995454,24985.63,6.744534714,0.0,23.21,0.007176003,10005.28,2.159627092,367.94,57.56,0.628587266,2979.18,3.408698469,66008.35,36.15347715,28989.49,5.634191535,0.000215936,33.78,0.031552905,22970.06,2.430913766,6803.22,2.96773321,214.37,393.58,100.4,98.54,96.29
Tool1,339.89,0.606570647,359.17,0.374836091,130.0,0.0,0.109375,0.01,32.0,0.0,1998.33,4.100997661,40015.63,25.92483977,24983.69,5.519470275,0.0,23.11,0.0129373,10006.55,1.632666914,401.88,56.67,0.712094062,2968.58,2.019417931,65998.28,35.78708593,28989.64,5.839376536,0.000281589,33.75,0.052608886,22970.21,2.495142488,6802.53,2.331844484,198.5,606.97,100.23,98.9,97.15
Tool1,339.55,0.498141678,359.55,0.497524593,137.38,0.485651024,0.1235,0.01,39.29,0.458367767,2000.31,4.268394536,40011.72,51.54305545,24985.59,6.727156252,0.0,23.98,0.014692127,10005.66,1.905494145,471.46,65.66,0.473698474,2980.18,3.396709804,66007.82,31.82678498,28991.1,5.587111087,0.000237555,34.87,0.056407176,22969.74,2.438225201,6803.53,2.363106949,129.89,185.07,98.58,98.2,97.35
Tool1,336.96,0.5862287,358.09,0.283868801,129.97,0.164469975,0.09825,0.01,35.8,0.404519917,1998.11,3.78527183,40028.16,38.7885383,24984.77,7.175822731,0.0,23.46,0.013882625,10006.23,2.04358056,404.08,61.62,0.485465457,2969.16,2.468432937,66006.57,31.72423567,28989.66,5.449070643,0.00029849,34.23,0.072845493,22971.62,2.793624906,6804.72,2.066849522,204.85,123.5426967,100.2,99.57,99.04
Tool1,337.51,0.500267101,358.25,0.43112451,130.52,0.4997883,0.10425,0.01,33.6,0.495433694,1999.76,5.347707901,40024.74,63.97493217,24983.62,8.245898851,0.000252262,23.25,0.016841507,10005.29,1.523195014,302.51,58.94,0.741539237,2955.77,2.383317197,65998.45,40.45337479,28989.14,5.733293795,0.000291191,34.05,0.06620411,22970.65,2.604541349,6804.11,1.707572936,197.77,654.3368125,100.61,99.64,98.41
Tool1,337.75,0.582455627,358.65,0.478303824,131.13,0.33920516,0.1145,0.01,29.09,0.290803363,2008.98,4.863191776,40016.31,39.32934056,24984.88,4.721382846,0.0,23.06,0.007840239,10005.87,2.073968443,303.97,51.85,0.69877258,2982.22,2.410839542,66006.53,32.23447608,28989.39,5.684722707,0.00018205,33.64,0.058126044,22969.94,2.741329355,6804.73,1.594387854,234.15,882.13,101.38,99.32,97.0
Tool1,339.6382,0.4809,359.5115,0.5003,133.0,0.0,0.1044,0.007,34.3409,0.4795,1982.6136,3.8713,40022.8063,43.4976,24985.5726,4.4575,0.0,23.5523,0.0116,10006.0761,1.8846,259.5373,57.6195,0.4867,2948.5659,3.413,66012.1393,28.8629,28990.9975,4.8141,0.0002,34.2511,0.0406,22971.2418,2.5814,6803.9893,1.457,126.4726,355.2463,100.59,100.34,100.19
Tool1,338.01,0.706433386,359.19,0.39541863,132.0,0.0,0.125625,0.01,31.05,0.210707055,1995.52,4.995293768,40015.15,38.99590467,24985.3,4.826567416,0.0,23.16,0.01964134,10005.49,1.675501591,301.78,54.91,0.687491576,2976.65,3.252986708,66008.92,30.20665713,28990.68,5.279292107,0.000275754,33.71,0.035488461,22970.36,2.696682864,6802.74,2.668472122,227.06,386.01,99.61,98.61,97.44
Tool1,337.02,0.619725925,358.77,0.421714964,133.75,0.435269255,0.142375,0.01,26.27,0.450510633,2003.73,4.082655522,40010.82,52.45122622,24984.67,3.751656661,0.0,22.9,0.014112205,10007.07,1.747977705,468.29,48.27,1.452252987,2994.48,3.180200885,66010.71,29.79012105,28990.19,6.110999391,0.000215936,33.43,0.038392807,22971.94,2.782063007,6804.52,2.321577929,190.44,280.5347006,99.32,99.12,98.75
Tool1,339.59,0.492412306,359.47,0.499640969,135.0,0.0,0.106125,0.01,34.0,0.0,2005.76,4.885765761,40049.81,45.41077999,24985.86,3.292192468,0.0,23.34,0.014134991,10007.0,1.843150048,498.81,59.14,0.737302852,2986.51,3.609110901,66009.71,32.33215376,28990.28,5.059294089,0.00018205,34.03,0.047732015,22972.45,2.734183288,6803.01,2.735610097,100.1,122.0777635,99.02,99.13,98.75
