TOOL_NAME,MP_ALLSTEP.INNER_TEMP.Mean,MP_ALLSTEP.INNER_TEMP.Stdev,MP_ALLSTEP.OUTER_TEMP.Mean,MP_ALLSTEP.OUTER_TEMP.Stdev,MP_ALLSTEP.WALLHTR_TEMP1.Mean,MP_ALLSTEP.WALLHTR_TEMP1.Stdev,MP_STEP1_First10sec.PC_PRESSURE.Area,MP_STEP1_First10sec.PC_PRESSURE.Min,MP_STEP3.MATCHER_VDC.Mean,MP_STEP3.MATCHER_VDC.Stdev,MP_STEP3.MATCHER_VPP.Mean,MP_STEP3.MATCHER_VPP.Stdev,MP_STEP3.N2_FLOW.Mean,MP_STEP3.N2_FLOW.Stdev,MP_STEP3.NH3_FLOW.Mean,MP_STEP3.NH3_FLOW.Stdev,MP_STEP3.PC_PRESSURE.Stdev,MP_STEP3.PC_TV_ANGLE.Mean,MP_STEP3.PC_TV_ANGLE.Stdev,MP_STEP3.RFGEN_FORWARD.Mean,MP_STEP3.RFGEN_FORWARD.Stdev,MP_STEP3_No_Shift.RFGEN_REFLECT.Max,MP_STEP4.MATCHER_VDC.Mean,MP_STEP4.MATCHER_VDC.Stdev,MP_STEP4.MATCHER_VPP.Mean,MP_STEP4.MATCHER_VPP.Stdev,MP_STEP4.N2_FLOW.Mean,MP_STEP4.N2_FLOW.Stdev,MP_STEP4.NH3_FLOW.Mean,MP_STEP4.NH3_FLOW.Stdev,MP_STEP4.PC_PRESSURE.Stdev,MP_STEP4.PC_TV_ANGLE.Mean,MP_STEP4.PC_TV_ANGLE.Stdev,MP_STEP4.RFGEN_FORWARD.Mean,MP_STEP4.RFGEN_FORWARD.Stdev,MP_STEP4.SIH4_FLOW.Mean,MP_STEP4.SIH4_FLOW.Stdev,MP_STEP4_No_Shift.RFGEN_REFLECT.Max,MP_STEP5_to_Last_PWR_Lift.RFGEN_REFLECT.Max,MP_STEP4.EI2.Max,MP_STEP4.EI3.Max,MP_STEP4.EI4.Max
Tool3,339.43,0.495731969,359.37,0.484093951,134.0,0.0,0.0855,0.0,41.47,0.504524979,1947.82,5.046550977,40084.32,36.77689905,24986.06,24.64338551,0.0,20.84,0.021513444,9893.1,1.475759919,440.94,71.37,0.699391685,2898.22,3.069989957,66108.86,26.16502969,28994.79,9.45392566,0.000221827,31.64,0.06086293,22743.27,2.549432944,6784.33,2.753224373,160.65,859.92,99.63,99.74,100.53
Tool3,336.5324,0.4994,358.3204,0.467,136.2896,0.454,0.0771,0.003,31.0682,0.255,2000.6591,2.0903,40092.8901,31.899,24985.2258,21.5699,0.0,20.3882,0.0169,9892.7519,1.869,709.0277,52.1402,1.1379,2990.5607,3.621,66105.9304,24.5218,28994.2532,17.718,0.0003,30.826,0.0516,22743.6008,2.9986,6783.6089,1.3736,238.7841,353.293,100.04,100.52,101.54
Tool3,339.5484,0.4981,359.4823,0.5001,138.0,0.0,0.0626,0.002,40.0909,0.5631,1986.4773,4.1455,40098.55,33.5641,24983.1449,22.1109,0.0,20.9714,0.0162,9891.8363,1.9902,515.4123,64.1127,0.649,2938.4601,2.7514,66108.9948,31.5489,28995.3029,15.929,0.0003,31.669,0.0286,22744.8669,2.6135,6785.1093,2.7725,235.6101,828.1755,101.12,100.67,100.28
Tool3,337.0654,0.6903,358.9745,0.1578,135.0,0.0,0.0863,0.003,33.0,0.0,2040.8889,18.82,40098.3133,34.3731,24986.9445,24.4146,0.0,20.4476,0.0197,9892.653,1.7146,453.1527,54.6009,0.9593,2977.4366,5.3015,66106.4845,21.9538,28994.3715,18.5457,0.0003,30.8754,0.045,22743.9299,2.7922,6785.4604,2.4141,223.8906,315.6931,100.97,100.72,101.48
Tool3,339.61,0.487139794,359.28,0.448269591,137.0,0.0,0.08125,0.0,40.56,0.502518908,1948.56,4.048319267,40106.45,31.13864156,24986.61,22.12513294,0.0,20.81,0.014241779,9891.88,1.509794218,434.35,70.94,0.662603279,2899.1,1.990101889,66107.99,21.87115746,28993.92,12.36381885,0.000191444,31.55,0.053676732,22743.17,2.573008749,6784.76,2.406831062,152.84,511.26,99.3,99.4,99.75
Tool3,339.51,0.500172848,359.15,0.357689975,139.0,0.0,0.08025,0.0,39.73,0.450510633,1962.82,4.671898809,40092.56,29.72528131,24984.6,26.59364651,0.0,20.71,0.020110687,9893.08,1.685520416,344.02,68.67,0.72467733,2920.75,2.844899612,66105.76,22.77315497,28995.78,13.10899789,0.000231116,31.42,0.066551311,22743.71,2.697304294,6784.82,2.327462757,205.33,161.88,99.55,100.05,100.67
Tool3,336.7361,0.6261,358.1097,0.3128,134.7504,0.4331,0.062,0.002,38.0,0.0,1993.3409,3.5302,40092.5571,21.607,24986.2663,26.1298,0.0,20.6673,0.0162,9892.4606,1.5975,543.0019,63.1502,0.7111,2949.1174,3.3351,66104.3868,29.8926,28993.3972,18.2551,0.0003,31.2501,0.0405,22744.0158,2.6238,6784.3499,2.7958,213.6361,117.4388,101.09,100.19,99.24
Tool3,339.61,0.488281599,359.54,0.498851323,139.0,0.0,0.08425,0.0,41.56,0.502518908,1960.89,4.941577877,40106.45,34.5891784,24986.67,18.21429837,0.0,20.92,0.016489972,9892.78,1.726440289,444.61,71.83,0.693349448,2934.36,33.25011581,66107.55,27.87031724,28995.42,9.97604727,0.000297776,31.78,0.065847871,22743.23,2.68455518,6784.33,2.784957295,189.22,831.35,99.75,99.86,100.26
Tool3,339.44,0.496891652,359.24,0.42703539,135.66,0.475704469,0.070375,0.0,38.0,0.0,1954.33,5.112373581,40097.01,33.31627195,24987.28,21.57069206,0.0,20.63,0.020592241,9892.33,1.975315481,411.16,68.01,0.818365896,2919.51,2.587378141,66107.69,25.26639914,28995.45,12.74410602,0.000233215,31.31,0.04986282,22743.51,2.991325097,6783.23,2.316358177,156.02,262.2230361,99.08,99.85,101.37
Tool3,338.8301,0.7172,358.8791,0.3642,133.0212,0.1443,0.0931,0.004,24.5682,0.6611,2018.2955,2.9061,40080.9043,26.0026,24987.376,26.0724,0.0,20.2864,0.0174,9892.0444,1.6261,252.9451,41.7042,2.7612,2992.9108,3.0617,66107.5161,28.4262,28994.873,17.5858,0.0003,30.6378,0.0474,22743.7751,2.6499,6784.7439,2.2991,234.8776,579.6252,99.99,101.02,101.99
Tool3,336.81,0.676024839,358.26,0.437378843,134.35,0.477395819,0.085875,0.0,31.0,0.0,1953.53,5.190025398,40080.57,21.29771183,24984.5,21.92586205,0.0,20.29,0.016323745,9892.69,1.628512538,429.23,57.07,0.954334235,2928.63,1.987816108,66100.09,26.61908201,28993.84,16.77761086,0.000190574,30.75,0.04320827,22744.67,2.342917224,6783.81,1.967402087,170.18,884.0871635,99.28,100.02,100.79
Tool3,336.7,0.527173847,358.85,0.354258135,134.0,0.0,0.086375,0.0,34.0,0.0,1950.23,4.812114733,40089.56,47.75394811,24986.2,18.58744065,0.0,20.45,0.020413278,9891.96,1.62829486,543.25,62.8,0.918656422,2915.49,2.791215213,66106.96,24.20682135,28993.77,12.97687452,0.000266115,30.93,0.03374875,22743.76,2.742695899,6785.56,1.678185433,156.02,327.6567173,99.34,99.44,99.73
Tool3,338.67,0.517271651,359.34,0.472557244,135.0,0.0,0.08076,0.0,43.69,0.468179366,1941.22,4.155439419,40107.59,34.84284539,24985.86,22.45164526,0.0,20.99,0.011984839,9892.86,1.897478473,371.36,74.47,0.63339324,2873.62,2.72690294,66108.44,24.25577406,28993.9,10.00377741,0.000233215,31.81,0.048732995,22743.51,2.582711856,6784.5,1.988312232,195.81,138.92,100.3,98.81,97.12
Tool3,339.67,0.472337734,359.44,0.497298833,138.0,0.0,0.08114,0.0,39.38,0.490310147,1952.04,5.209063585,40088.22,20.83206154,24987.15,20.52080115,0.0,20.74,0.015929136,9891.19,1.585302623,414.09,69.23,0.825179941,2908.41,2.656578357,66106.01,21.76361433,28994.53,7.725933445,0.000354201,31.48,0.06070556,22742.6,2.671837972,6782.92,2.529828557,178.48,296.65,98.47,99.45,100.35
Tool3,339.3,0.925126275,359.59,0.512625861,137.99,0.100288207,0.087125,0.0,37.0,0.0,1950.68,4.328234654,40079.74,28.3558111,24985.92,18.12398898,0.0,20.57,0.015003523,9892.88,2.070975397,402.61,66.15,0.808236675,2910.21,2.556431916,66105.93,27.20851105,28994.29,9.512956852,0.000233215,31.12,0.042026465,22742.7,2.594215685,6784.11,2.661260374,151.13,287.62,98.23,99.25,100.26
Tool3,339.3328,0.6759,359.0243,0.1541,138.3723,0.4838,0.0801,0.003,25.9778,0.5834,2017.2667,2.2401,40086.4311,21.9518,24987.894,16.2357,0.0,20.354,0.0148,9892.1646,1.7556,498.0773,43.3868,2.5222,2982.5943,2.8176,66107.2856,22.0737,28994.1742,19.5856,0.0002,30.72,0.0487,22744.2448,2.6662,6783.9535,3.2372,227.7971,149.179,101.2,101.51,102.2
Tool3,336.56,0.496469354,358.75,0.434533258,135.96,0.193810641,0.091875,0.0,33.0,0.0,1950.66,3.375308302,40095.22,24.00902782,24984.25,13.75846005,0.000254972,20.41,0.008915862,9892.04,1.719353903,429.47,59.94,0.959370919,2914.92,2.176606333,66106.94,26.81433881,28994.46,12.53699433,0.000240486,30.89,0.04322288,22742.85,2.600564737,6785.14,1.726832836,163.58,613.07,98.87,99.0,99.75
Tool3,338.9363,0.587,359.0163,0.1269,133.5719,0.4952,0.0685,0.003,36.0,0.0,1995.5778,5.1101,40109.5444,26.2221,24986.6054,21.2963,0.0,20.5796,0.0113,9892.5716,1.5616,647.9888,58.6368,0.6197,2952.1934,2.5787,66111.0171,22.4665,28994.1742,13.8727,0.0002,31.1617,0.045,22743.8129,2.3269,6784.8964,1.8274,207.7764,917.5365,100.2,100.03,99.53
Tool3,340.0,0.557557668,359.63,0.482767563,135.48,0.500148668,0.101,0.0,39.91,0.287799032,1947.58,5.45014132,40086.11,46.01243838,24988.64,25.05644989,0.0,20.74,0.014957853,9892.57,1.512035931,367.7,70.14,0.844101742,2899.87,3.15299907,66104.08,25.94432078,28995.32,13.5240023,0.000274237,31.48,0.045712003,22742.81,2.73576515,6785.13,1.569485743,193.62,156.26,98.97,99.2,99.53
Tool3,339.5474,0.4982,359.4477,0.4977,134.0,0.0,0.0623,0.002,39.4773,0.5053,1994.3636,4.2046,40101.2136,28.4023,24986.2663,22.6864,0.0,20.9016,0.0127,9892.6271,1.8562,451.1994,63.9765,0.5617,2957.8122,2.3876,66109.545,27.2623,28994.9017,15.8571,0.0003,31.57,0.0662,22743.7321,2.8805,6783.7696,1.8539,193.3712,303.9736,100.55,100.53,101.25
Tool3,336.48,0.500168361,358.59,0.491941844,137.0,0.0,0.0965,0.0,33.02,0.149071198,1960.8,4.020402513,40083.5,28.38549641,24986.47,16.2330462,0.0,20.39,0.014241779,9892.49,1.638878734,360.86,58.59,1.017453325,2932.05,2.316400221,66105.87,27.32189686,28994.83,13.99617346,0.000353412,30.89,0.04588651,22743.15,2.819970408,6784.35,2.732241814,147.71,282.98,99.83,99.93,100.19
Tool3,339.92,0.598466268,359.84,0.366117796,135.0,0.0,0.08475,0.0,41.39,0.492544843,1951.2,4.618363475,40091.06,18.03863189,24986.34,23.44232236,0.0,20.88,0.009467872,9891.21,2.476311678,425.07,72.22,0.746266581,2902.81,2.204720774,66103.66,24.00876887,28994.77,11.8981554,0.000323648,31.68,0.057177771,22742.94,2.822418279,6783.58,2.922596336,139.9,890.68,99.49,99.6,99.82
Tool3,338.37,0.714034859,359.07,0.260730955,135.0,0.0,0.1155,0.0,27.8,0.408032457,1977.55,3.007390474,40088.4,24.18495497,24981.83,24.5434574,0.0,20.26,0.018997051,9891.3,1.856159898,328.15,50.27,2.364982826,2948.46,3.809636671,66102.15,23.44107367,28996.79,17.32702694,0.000266704,30.69,0.045977489,22742.77,2.940247491,6783.87,1.353854512,167.25,693.4,99.48,100.75,102.19
Tool3,337.44,0.496321788,359.15,0.352891893,133.0,0.0,0.090125,0.0,32.53,0.504524979,1954.11,4.672074788,40087.73,24.4177722,24981.18,26.66980704,0.0,20.36,0.019931702,9891.51,2.792305196,411.89,59.11,1.021688795,2946.01,27.67542314,66104.77,25.35108797,28992.92,18.3371045,0.000266704,30.83,0.038004002,22742.49,2.907996097,6784.01,2.657091024,151.86,159.92,100.0,100.3,101.27
Tool3,337.09,0.701370604,358.32,0.467873974,131.01,0.077672492,0.085125,0.0,33.0,0.0,1949.11,3.989613895,40094.22,33.68053319,24988.21,21.44043735,0.0,20.3,0.015741033,9892.42,1.430731861,344.99,59.6,0.964651162,2903.7,2.888139537,66103.25,25.8981183,28995.69,11.51169259,0.000306715,30.8,0.045707788,22743.9,2.704727244,6784.32,2.60313352,186.05,163.1,100.36,99.2,98.58
Tool3,339.43,0.495070188,359.44,0.496997325,138.0,0.0,0.072875,0.0,38.0,0.0,1957.6,5.114151489,40098.8,26.94071712,24986.94,20.78999913,0.0,20.69,0.019493589,9892.41,2.213831143,416.53,68.47,0.736859672,2923.2,2.92655241,66108.75,25.47913225,28994.41,11.38763826,0.000301912,31.34,0.046209688,22742.81,2.724177599,6784.72,1.997472272,181.41,577.9161326,99.04,99.82,100.94
Tool3,339.56,0.496737427,359.5,0.500384949,136.0,0.0,0.081125,0.0,41.87,0.343775825,1947.91,4.856215428,40097.5,48.78224988,24985.25,20.53500921,0.0,20.96,0.018901659,9892.16,2.146246892,368.43,73.04,0.640711706,2895.0,2.373825759,66109.32,25.70092845,28994.69,10.10888651,0.000298436,31.76,0.063076564,22742.9,2.720493121,6783.99,1.913639876,142.83,837.21,99.13,99.5,99.77
Tool3,339.8595,0.6551,359.1997,0.4001,131.0,0.0,0.0735,0.003,33.5455,0.5037,1950.6136,3.9779,40074.9114,36.8733,24984.1854,19.1758,0.0,20.4018,0.0121,9891.8779,1.7194,554.4772,57.7183,0.9642,2905.1315,11.845,66096.4088,26.3638,28993.1679,20.4633,0.0003,30.9027,0.0557,22742.9928,2.6092,6784.0347,2.6997,169.9322,576.6954,100.54,101.55,102.45
Tool3,339.28,0.448627091,359.29,0.455582144,135.0,0.0,0.081125,0.0,42.58,0.499494694,1945.22,5.062737711,40084.64,38.83880244,24988.37,14.43009887,0.0,20.94,0.009908674,9892.29,1.52652684,392.85,73.15,0.758248117,2893.04,2.381750306,66107.96,27.56593747,28995.6,13.89874267,0.000349822,31.79,0.065546045,22743.57,2.712786921,6785.06,1.631824896,182.14,154.31,100.11,99.51,99.2
Tool3,336.6,0.49330362,358.53,0.499545254,132.0,0.0,0.0895,0.0,33.0,0.0,1981.89,3.960361207,40091.89,19.69564907,24985.43,20.41864626,0.0,20.3,0.015932933,9892.92,1.787578485,462.92,59.13,0.996028076,2962.45,2.559418782,66105.9,21.83835133,28994.6,17.78548975,0.000242159,30.77,0.049962161,22743.77,2.411606411,6783.6,2.647466836,189.46,589.88,100.43,99.9,100.19
Tool3,337.5307,0.4995,359.0,0.0,141.0,0.0,0.0713,0.003,34.0,0.0,1995.7778,4.2847,40104.3358,25.951,24986.2663,22.1421,0.0,20.5756,0.0131,9891.8798,1.744,531.0383,56.5377,0.9099,2972.4387,2.9772,66106.0418,26.993,28995.9593,18.7521,0.0003,31.0509,0.0457,22743.8302,2.8667,6783.6439,1.9388,218.0309,102.5453,100.27,101.3,102.48
Tool3,339.6087,0.501,359.4503,0.4979,137.1071,0.3095,0.0693,0.003,38.9556,0.2084,1987.5333,3.8174,40091.4769,24.5241,24985.9271,18.3719,0.0,20.7927,0.0154,9892.2053,1.5906,470.4877,64.1831,0.6583,2959.4977,3.0724,66108.5478,21.5616,28993.5262,9.4671,0.0003,31.4525,0.0471,22743.3968,2.9277,6784.2926,2.7291,213.6361,796.6795,98.57,100.29,101.92
Tool3,338.22,0.507840788,359.15,0.359781181,133.0,0.0,0.07825,0.0,28.0,0.0,1967.67,3.583832281,40083.13,26.59664635,24982.15,21.73291691,0.0,20.2,0.017568092,9891.28,1.788074139,378.69,52.56,2.199776216,2948.22,6.113647338,66096.76,24.77972885,28993.84,17.04882372,0.000324912,30.63,0.044978751,22743.44,2.296964601,6783.57,2.729803544,156.75,306.9034975,98.89,99.57,101.4
Tool3,337.915,0.6518,358.7533,0.4315,135.0,0.0,0.0677,0.002,40.1778,0.4415,1990.8667,3.3952,40096.0345,28.762,24986.4697,26.7443,0.0,20.8549,0.0211,9892.3274,2.0879,399.1943,65.1408,0.6286,2930.3286,8.6059,66109.4419,26.7023,28994.3572,15.775,0.0003,31.6135,0.0503,22744.7466,2.9011,6785.0162,3.5984,235.3659,329.1217,101.06,100.03,98.63
Tool3,339.3937,0.4889,359.2587,0.4383,134.0,0.0,0.0693,0.003,38.0,0.0,1985.9318,3.7689,40079.2396,30.5198,24986.3356,24.331,0.0,20.7355,0.01,9891.9612,1.4239,533.724,63.0141,0.655,2947.3052,2.402,66106.175,25.3758,28994.4575,10.4187,0.0002,31.407,0.0609,22744.0674,2.8037,6783.046,2.313,242.9347,135.018,99.83,100.38,100.5
Tool3,339.28,0.559934045,359.22,0.417650177,134.0,0.0,0.0855,0.0,39.25,0.438018795,1948.0,4.969675484,40102.55,22.94614916,24988.62,17.98779795,0.0,20.69,0.012269007,9892.71,1.947485108,391.87,68.8,0.776173214,2893.38,2.714563434,66109.96,27.87180927,28993.27,13.41015351,0.000276489,31.37,0.052754871,22744.13,2.703985871,6783.99,2.873861782,172.37,864.3105658,99.81,99.06,99.12
Tool3,338.45,0.497525818,359.15,0.356723437,135.0,0.0,0.0855,0.0,41.75,0.438018795,1953.84,4.424788429,40086.73,15.55346729,24983.28,23.20083181,0.0,20.88,0.011837072,9892.17,1.819028143,473.42,72.41,0.692422574,2912.36,2.836058519,66104.04,27.84831133,28994.93,13.88986493,0.000234918,31.67,0.036914982,22743.35,2.497910857,6784.32,1.940801509,157.97,154.5504486,99.13,99.41,100.18
Tool3,339.45,0.497491148,359.16,0.366720112,133.0,0.0,0.0855,0.0,41.89,0.321038221,1959.57,3.750334728,40106.87,23.92146811,24985.57,22.78038363,0.0,20.92,0.012929717,9892.63,2.531520612,426.54,72.57,0.740098367,2915.71,2.691665203,66108.07,22.24457075,28995.4,16.42644673,0.000299999,31.76,0.055081938,22743.65,2.636718013,6785.32,1.755678561,185.07,152.11,100.39,99.62,99.5
Tool3,338.41,0.726847622,358.96,0.19365939,133.0,0.0,0.088625,0.0,28.2,0.404519917,1960.91,3.679317021,40091.8,22.55452194,24984.84,21.55694839,0.0,20.25,0.016554166,9891.19,1.678695353,334.74,52.72,2.375838757,2919.02,2.664301591,66103.42,26.196479,28994.54,15.98336617,0.000276489,30.67,0.054192058,22743.85,2.451005871,6784.82,1.838492841,158.95,317.16,99.47,99.46,99.91
Tool3,337.0165,0.7122,358.994,0.0774,137.0,0.0,0.0766,0.003,33.0,0.0,2000.9091,3.958,40103.3777,31.2846,24987.376,21.6616,0.0,20.4898,0.0155,9891.6282,2.4432,499.2981,54.4977,0.9646,2984.0751,5.0781,66105.8999,23.3829,28994.6581,17.762,0.0003,30.9311,0.0488,22744.0588,3.5728,6784.2425,2.7071,167.0024,875.2976,100.07,100.96,102.21
Tool3,338.9526,0.5571,359.2418,0.4285,136.0,0.0,0.0709,0.003,37.0,0.0,2042.8864,7.0784,40108.7047,28.0784,24985.4339,19.9029,0.0,20.6509,0.0083,9891.5034,1.9397,434.841,61.5822,0.7391,3053.892,3.2232,66109.6826,24.2617,28994.9303,11.9332,0.0002,31.2045,0.0656,22743.8611,2.644,6784.6795,1.9241,202.6491,542.5136,98.96,99.9,100.71
Tool3,339.09,0.632521062,359.4,0.491079676,136.02,0.144076944,0.08425,0.0,42.93,0.447213595,1945.62,4.638225018,40083.18,18.22192093,24982.6,12.57675692,0.0,21.03,0.009438798,9891.96,1.407628853,333.27,74.27,0.653579555,2891.11,2.683354888,66109.81,29.10167008,28995.02,10.12647247,0.000191008,31.86,0.031634474,22742.98,2.733563802,6784.67,1.98296209,189.46,133.55,99.68,99.36,98.92
Tool3,336.5,0.50037238,358.6,0.490090478,136.29,0.4534896,0.0835,0.0,33.0,0.0,1945.78,3.924798135,40101.08,25.73601833,24984.71,21.56698431,0.0,20.36,0.014389952,9892.16,2.110440441,331.07,59.97,0.923411316,2907.63,2.575006439,66105.52,22.89517129,28993.66,14.41917756,0.00032793,30.88,0.039457523,22743.31,2.592182565,6783.08,2.751594383,160.17,289.81,99.6,99.37,99.74
