TOOL_NAME,MP_ALLSTEP.INNER_TEMP.Mean,MP_ALLSTEP.INNER_TEMP.Stdev,MP_ALLSTEP.OUTER_TEMP.Mean,MP_ALLSTEP.OUTER_TEMP.Stdev,MP_ALLSTEP.WALLHTR_TEMP1.Mean,MP_ALLSTEP.WALLHTR_TEMP1.Stdev,MP_STEP1_First10sec.PC_PRESSURE.Area,MP_STEP1_First10sec.PC_PRESSURE.Min,MP_STEP3.MATCHER_VDC.Mean,MP_STEP3.MATCHER_VDC.Stdev,MP_STEP3.MATCHER_VPP.Mean,MP_STEP3.MATCHER_VPP.Stdev,MP_STEP3.N2_FLOW.Mean,MP_STEP3.N2_FLOW.Stdev,MP_STEP3.NH3_FLOW.Mean,MP_STEP3.NH3_FLOW.Stdev,MP_STEP3.PC_PRESSURE.Stdev,MP_STEP3.PC_TV_ANGLE.Mean,MP_STEP3.PC_TV_ANGLE.Stdev,MP_STEP3.RFGEN_FORWARD.Mean,MP_STEP3.RFGEN_FORWARD.Stdev,MP_STEP3_No_Shift.RFGEN_REFLECT.Max,MP_STEP4.MATCHER_VDC.Mean,MP_STEP4.MATCHER_VDC.Stdev,MP_STEP4.MATCHER_VPP.Mean,MP_STEP4.MATCHER_VPP.Stdev,MP_STEP4.N2_FLOW.Mean,MP_STEP4.N2_FLOW.Stdev,MP_STEP4.NH3_FLOW.Mean,MP_STEP4.NH3_FLOW.Stdev,MP_STEP4.PC_PRESSURE.Stdev,MP_STEP4.PC_TV_ANGLE.Mean,MP_STEP4.PC_TV_ANGLE.Stdev,MP_STEP4.RFGEN_FORWARD.Mean,MP_STEP4.RFGEN_FORWARD.Stdev,MP_STEP4.SIH4_FLOW.Mean,MP_STEP4.SIH4_FLOW.Stdev,MP_STEP4_No_Shift.RFGEN_REFLECT.Max,MP_STEP5_to_Last_PWR_Lift.RFGEN_REFLECT.Max,MP_STEP4.EI2.Max,MP_STEP4.EI3.Max,MP_STEP4.EI4.Max
Tool4,337.5049,0.5004,359.0,0.0,134.0,0.0,0.0971,0.005,24.0889,0.2878,1854.6444,5.1264,40055.3419,13.4839,25012.3095,3.0933,0.0,22.524,0.0084,9852.7742,1.4291,3311.4814,36.6713,0.4708,2696.0139,5.18,66035.4907,36.8576,29020.6961,7.4224,0.0002,32.7589,0.0763,22630.9114,3.1827,6805.1077,1.3644,137.9479,409.9371,99.41,99.54,99.81
Tool4,339.2656,0.6167,359.429,0.4953,136.0,0.0,0.1749,0.016,41.7111,0.4584,1984.9556,3.7897,40101.8942,30.951,24987.6905,18.5254,0.0,21.0827,0.0118,9891.717,1.856,385.2774,68.4038,0.4918,2948.2113,2.7313,66108.8229,21.4568,28996.1912,11.1438,0.0002,31.9818,0.0661,22742.881,2.7876,6783.175,3.372,122.5661,260.7581,98.86,99.39,99.46
Tool4,338.31,0.6825,358.8157,0.3881,133.0,0.0,0.1124,0.007,34.0,0.0,1973.2222,4.2044,40041.5064,34.2847,24984.6385,4.5361,0.0,23.408,0.0094,10006.0225,1.4929,291.7659,54.2195,0.5474,2922.2098,1.6479,66008.1733,25.6146,28990.4169,5.4728,0.0002,34.1432,0.0734,22971.6527,2.4605,6803.1556,2.3403,239.2724,156.0154,100.66,99.35,98.02
Tool4,339.4035,0.491,359.2878,0.4531,139.0,0.0,0.1494,0.012,40.5909,0.4974,1970.8864,5.8398,40094.5548,29.7138,24985.8501,19.1737,0.0,21.0518,0.013,9892.5854,1.8916,287.3711,67.5164,0.5545,2923.1596,2.5648,66109.4419,21.5052,28995.7184,9.6267,0.0002,31.8885,0.0427,22743.3109,2.6939,6782.8454,2.8065,211.4387,503.6929,99.39,100.11,99.52
Tool4,338.4824,0.5001,359.0,0.0,138.0,0.0,0.1623,0.014,35.0,0.0,1972.4222,4.1914,40083.8267,21.6134,24984.096,19.689,0.0,20.5518,0.019,9892.2867,2.7409,538.6071,58.9953,0.792,2937.3662,19.8667,66105.8311,24.4019,28994.4718,10.5076,0.0002,31.1559,0.0474,22743.6204,2.7322,6783.8054,2.4046,189.7088,842.0924,100.07,100.25,99.29
Tool4,337.7158,0.5514,358.7953,0.4038,133.0,0.0,0.1093,0.005,25.0,0.0,1846.8444,5.1122,40049.1566,17.363,25011.2244,4.5681,0.0,22.5342,0.0114,9855.582,1.7284,3222.6088,37.7419,0.4386,2670.9677,3.3241,66033.5838,37.2921,29019.2768,4.5583,0.0002,32.7664,0.0692,22645.1664,13.2634,6805.2798,1.9816,155.5271,121.3453,99.82,99.81,99.34
Tool4,339.2626,0.5624,359.4473,0.4976,135.0,0.0,0.1893,0.016,39.0,0.0,1983.3182,4.2687,40102.2124,20.7145,24987.4454,25.0308,0.0,20.83,0.0149,9893.1681,2.7628,368.4307,64.8263,0.6749,2953.2207,21.9883,66104.7651,27.4319,28995.4748,10.6674,0.0003,31.574,0.039,22743.2077,2.5187,6783.7839,2.5386,214.1244,829.1522,99.18,99.43,99.26
Tool4,338.5383,0.7578,359.0977,0.2972,139.1383,0.3455,0.1448,0.011,27.8,0.4045,1988.1778,1.6827,40080.8969,31.0742,24985.4524,23.8578,0.0,20.306,0.0145,9891.1066,1.7284,560.3369,46.9624,2.54,2943.6714,4.3702,66104.1805,23.4211,28994.2712,17.3776,0.0003,30.8154,0.0504,22743.5344,2.4814,6783.6192,3.0021,229.5062,505.1578,99.68,100.01,98.65
Tool4,338.0772,0.6907,359.0,0.0,138.0,0.0,0.1424,0.012,40.1818,0.3902,1977.6818,4.3121,40104.543,25.7329,24988.3471,21.3359,0.0,20.925,0.0166,9893.2097,1.9255,311.0541,66.554,0.4982,2928.0329,2.5261,66106.2781,22.7468,28994.8873,10.0152,0.0002,31.7351,0.0458,22743.5946,2.8476,6783.8771,2.8174,198.2543,783.4951,99.59,99.83,98.86
Tool4,338.2797,0.8355,359.0041,0.6025,132.0963,0.2952,0.1129,0.008,30.6818,0.4712,1973.5909,3.0676,40028.7993,48.2616,24985.3645,5.2068,0.0,23.1189,0.015,10005.2438,1.748,285.662,48.6195,0.5787,2922.6585,1.7714,66007.7802,24.5517,28989.9256,5.2327,0.0002,33.7862,0.0724,22971.4204,2.7307,6804.1977,2.1204,246.1088,167.7348,100.0,100.0,100.0
Tool4,337.9616,0.5748,359.1422,0.3496,132.0,0.0,0.0839,0.004,21.0,0.0,1850.0,2.579,40043.2821,16.7787,25010.2656,4.1415,0.0,22.0932,0.0105,9883.6377,1.7419,3060.9778,31.4101,0.7592,2666.2488,3.4484,66025.719,33.6152,29018.5313,5.6955,0.0002,32.3775,0.078,22699.3419,2.8009,6803.9155,2.065,177.7452,144.5401,100.87,100.68,99.46
Tool4,339.8127,0.5831,359.5591,0.4969,135.0,0.0,0.0936,0.004,28.0222,0.1491,1861.2889,5.2163,40046.7151,21.711,25012.7164,4.8692,0.0,22.9036,0.0179,9853.3439,1.8651,3346.884,42.0,0.0,2695.9355,3.6509,66034.6977,30.6554,29020.4019,6.7906,0.0003,33.3251,0.0831,22628.9221,2.8167,6805.322,1.5762,150.8881,123.7869,99.43,99.81,100.4
Tool4,336.9693,0.648,358.5322,0.4993,130.0,0.0,0.0979,0.005,25.0,0.0,1842.9545,4.1087,40050.6068,16.7042,25009.1558,9.25,0.0,22.4823,0.0126,9856.3367,2.1794,3053.1649,37.7051,0.5052,2658.0876,3.047,66034.2588,32.6649,29019.98,5.7349,0.0002,32.8035,0.0595,22631.479,2.4808,6804.1406,2.5923,150.1556,126.2284,100.02,99.68,98.71
Tool4,339.6538,0.4761,359.562,0.4965,131.0,0.0,0.1456,0.013,35.8889,0.3178,1793.7333,3.1435,40028.8104,14.4313,25007.562,19.0759,0.0,23.0593,0.0148,9889.8859,1.3858,894.83,58.2488,0.4334,2568.3427,2.5771,66035.8513,33.8692,29014.0874,24.3681,0.0002,33.6571,0.073,22724.1911,3.1674,6787.9893,7.2801,236.8309,390.4047,100.72,99.45,97.11
Tool4,339.6817,0.575,359.546,0.4983,135.0,0.0,0.1056,0.004,28.0,0.0,1852.2444,4.1787,40044.2735,20.2984,25010.2749,8.7685,0.0003,22.8867,0.0222,9884.9214,1.5098,3167.6738,41.8802,0.3255,2677.0461,4.0078,66033.28,33.3277,29020.4019,10.252,0.0002,33.3602,0.0552,22695.5108,3.7995,6803.9015,2.5401,140.6336,424.3423,99.1,99.63,100.17
Tool4,338.3353,0.69,359.0,0.0,137.0,0.0,0.1364,0.01,27.75,0.438,1993.5227,2.6719,40106.3741,21.745,24985.7807,20.2544,0.0,20.2816,0.0103,9891.9196,1.3956,652.8719,47.4038,2.5059,2958.4648,4.095,66102.805,22.0196,28994.1423,19.1567,0.0003,30.7808,0.0527,22743.2593,2.4584,6784.221,2.3039,216.566,294.2074,99.49,100.41,100.32
Tool4,338.6643,0.5622,359.2648,0.4416,131.0,0.0,0.0944,0.005,25.0,0.0,1845.3778,4.174,40043.948,26.5016,25011.2922,3.4184,0.0,22.5878,0.0205,9841.5838,2.6941,3244.0945,37.3456,0.4767,2669.0138,3.5959,66034.1576,36.6663,29020.3738,6.1623,0.0003,32.8712,0.0465,22644.6938,15.6229,6804.6399,2.1701,128.1817,433.6202,99.78,99.7,99.13
Tool4,338.5726,0.4951,359.1372,0.3443,131.0064,0.0797,0.0895,0.004,28.9545,0.2107,1843.6818,3.1972,40053.2703,12.4748,25012.9014,5.714,0.0,23.1352,0.0109,9896.1645,1.9579,3539.2785,42.2074,0.4064,2655.3779,3.1776,66037.3305,32.7458,29020.0081,5.641,0.0001,33.6211,0.0689,22710.4892,15.0489,6805.2657,2.2384,104.2544,421.4124,99.69,99.66,99.45
Tool4,339.8029,0.5023,359.559,0.4969,131.0,0.0,0.1463,0.013,36.0,0.0,1794.1364,3.5867,40029.2987,22.6726,25008.3928,20.0521,0.0,23.122,0.0147,9889.8387,1.4208,695.5991,58.5822,0.4944,2567.4178,4.7204,66034.3726,37.097,29010.8492,25.6453,0.0003,33.7228,0.0515,22724.0449,2.6293,6787.9392,7.0478,337.4229,223.6465,101.2,99.82,97.39
Tool4,339.4023,0.4908,359.1341,0.341,136.0,0.0,0.1446,0.011,39.8864,0.321,1981.0682,3.9379,40103.5441,25.6954,24984.3935,19.5055,0.0,20.8659,0.0235,9892.8768,1.6042,562.2902,65.9484,0.6674,2938.9906,2.5808,66104.8682,24.2346,28994.1566,15.0964,0.0002,31.5842,0.063,22743.2163,2.6499,6783.6765,2.4063,203.6257,156.7478,99.11,100.07,100.42
Tool4,339.4928,0.5003,359.3638,0.4814,132.0058,0.076,0.1073,0.007,34.5333,0.5045,1964.2667,4.7213,40017.742,44.4854,24984.9098,5.767,0.0,23.5798,0.0209,10006.1446,1.8376,254.1659,54.6341,0.4828,2903.5707,2.4557,66009.6382,36.2145,28990.3425,4.7822,0.0003,34.4694,0.0729,22970.554,2.6682,6804.4508,2.6371,204.3582,371.3606,101.43,100.13,98.5
Tool4,339.631,0.4893,359.5411,0.4987,132.0,0.0,0.1036,0.007,31.7778,0.4204,1966.5556,3.8762,40013.6727,32.4803,24986.3341,4.5774,0.0,23.4396,0.0095,10006.3074,1.9736,255.6308,50.8284,0.3779,2913.8235,3.1775,66008.0571,27.6285,28989.8484,5.8776,0.0002,34.1748,0.0637,22971.1484,2.5205,6803.479,2.0395,244.3997,338.1554,102.31,100.7,98.99
Tool4,339.5327,0.4993,359.4689,0.4994,135.0893,0.2854,0.1904,0.017,39.8444,0.3665,1984.7333,4.3138,40098.9644,25.3552,24988.9791,11.8062,0.0,20.9967,0.0122,9892.4495,1.581,226.5763,66.3113,0.6364,2948.2264,2.5417,66108.5985,27.6046,28996.0889,11.5036,0.0002,31.763,0.0641,22743.692,2.7816,6784.3709,2.5367,199.2309,137.4596,99.2,99.89,99.95
Tool4,339.0568,0.5395,358.9075,0.29,134.151,0.3583,0.1806,0.015,39.0,0.0,1990.4,4.4436,40095.0579,26.844,24982.3326,26.2266,0.0,20.7873,0.0205,9892.2053,1.5906,556.4304,65.5446,0.6758,2955.7653,3.2609,66102.7018,25.2684,28995.79,17.6056,0.0002,31.6085,0.0475,22742.9756,2.5347,6784.4287,1.8148,135.7505,504.4253,99.45,100.03,100.13
Tool4,338.0702,0.6804,359.2,0.4003,133.0,0.0,0.1193,0.008,30.4667,0.5045,1974.1111,3.5498,40032.7168,37.6931,24983.8925,7.5008,0.0,23.2169,0.0135,10006.877,2.108,301.0438,49.8537,0.5841,2936.2341,3.0088,66005.1005,32.5895,28990.2085,5.6978,0.0002,33.85,0.0537,22971.1882,2.7568,6803.3491,2.1576,156.7478,547.3967,100.48,99.46,98.57
Tool4,339.5589,0.4969,359.3567,0.4794,139.0,0.0,0.1366,0.009,38.0227,0.1508,1983.2045,4.2294,40083.4013,15.8138,24984.0467,23.6344,0.0,20.7691,0.0179,9892.6271,1.5341,262.4672,65.0423,0.7289,2954.0188,3.1682,66105.7967,26.2755,28995.045,14.9443,0.0003,31.519,0.0541,22743.5516,2.7905,6783.8986,3.5509,196.7894,291.0334,98.54,99.69,100.18
Tool4,337.8595,0.6699,358.7558,0.4299,133.0,0.0,0.196,0.016,36.0,0.0,1984.3256,4.8537,40084.4892,25.7903,24985.2726,16.8051,0.0,20.5253,0.0161,9891.7057,1.7682,644.3264,60.4065,0.7109,2942.2897,4.0374,66104.1164,28.3331,28993.1551,12.8937,0.0003,31.1596,0.0569,22744.5335,2.7647,6785.0778,1.9817,229.0179,562.5343,100.0,100.0,100.0
Tool4,339.0395,0.5526,359.1334,0.3403,132.0,0.0,0.1424,0.008,21.1591,0.37,1985.4545,3.5467,40016.314,40.2698,24983.9079,4.5537,0.0,22.8789,0.0104,10005.9097,1.4164,404.8099,35.3317,2.8053,2941.3366,3.2778,66010.3528,28.0522,28990.7593,6.3114,0.0002,33.4098,0.0706,22970.4468,2.5759,6804.1381,1.8763,181.6517,809.8639,101.53,100.84,99.8
Tool4,339.5066,0.5004,359.4404,0.4968,134.0,0.0,0.1083,0.007,33.2222,0.4204,1974.6444,5.0863,40035.4839,41.4627,24984.7064,4.4429,0.0,23.452,0.0116,10007.1619,1.7382,342.7944,53.278,0.4599,2944.1805,4.3116,66011.9964,41.9644,28990.4318,5.9639,0.0002,34.3357,0.0454,22971.5365,2.5699,6803.2821,2.4248,194.8361,119.1479,100.28,99.61,99.13
Tool4,338.4897,0.7221,358.8988,0.4228,131.0,0.0,0.0891,0.004,19.7045,0.4615,1891.3182,2.4663,40045.6127,17.7925,25010.5431,6.4138,0.0,22.2041,0.013,9901.8661,1.8234,3577.8551,27.8111,2.1594,2713.5899,21.065,66031.6598,34.2393,29019.6002,6.5845,0.0002,32.4018,0.0733,22744.8426,3.0229,6805.0337,2.3815,157.2362,151.8647,100.0,100.0,100.0
Tool4,339.3738,0.7276,359.1667,0.373,129.2896,0.454,0.0985,0.004,29.3636,0.4866,1842.7955,4.0496,40043.948,10.8297,25010.0575,3.7569,0.0,22.8643,0.0107,9874.4402,2.0671,3210.1569,43.1567,0.3643,2672.7512,33.1057,66028.8582,35.1155,29019.1642,4.5535,0.0002,33.4791,0.0692,22641.8078,14.5261,6804.8368,1.5577,107.4284,451.4436,100.41,100.35,99.84
Tool4,337.6972,0.533,358.7729,0.4193,137.0,0.0,0.1371,0.01,34.0455,0.2107,1973.1364,3.4072,40083.4013,34.1085,24983.7692,25.8822,0.0,20.4368,0.0136,9892.1276,2.0829,558.1395,57.9577,0.9532,2932.3427,4.8961,66105.2465,27.8912,28993.8844,15.3216,0.0003,31.0186,0.0547,22743.6891,2.898,6784.3141,2.0849,204.8465,276.1399,100.0,100.0,100.0
Tool4,338.711,0.5703,359.0489,0.2159,138.9985,0.0391,0.1453,0.012,40.9091,0.2908,1970.1136,3.3216,40093.556,25.4649,24987.376,19.9326,0.0,20.9618,0.0128,9892.5438,1.8427,353.5372,67.5869,0.4936,2902.6573,2.5808,66109.2699,21.8948,28994.4145,9.401,0.0003,31.7134,0.0397,22743.3195,2.5265,6784.0562,2.3719,223.6465,135.7505,100.04,99.64,97.53
Tool4,339.433,0.4958,359.3458,0.476,131.0054,0.0731,0.0873,0.004,26.0,0.0,1840.1333,3.1086,40047.0406,14.523,25010.4105,4.0542,0.0,22.5933,0.0218,9894.6062,2.1931,3311.4814,38.5668,0.4967,2646.9862,4.6522,66031.221,33.8434,29019.8253,11.5549,0.0002,32.9388,0.0655,22704.7172,8.8415,6803.6905,1.8698,156.0154,152.353,99.96,99.61,98.73
Tool4,337.2162,0.4272,358.2162,0.412,129.9523,0.2133,0.0866,0.005,21.3111,0.4682,1850.7778,8.6705,40052.5748,15.9476,25010.7496,3.7088,0.0,22.1391,0.009,9868.1967,1.4861,3265.5802,31.2949,0.8253,2703.5253,11.942,66035.4402,31.6863,29019.6143,5.922,0.0002,32.4045,0.0696,22665.5708,5.9729,6804.4219,2.5954,159.6777,150.1556,100.0,100.0,100.0
Tool4,337.4969,0.5331,358.4433,0.4972,129.0261,0.1595,0.0965,0.005,21.0,0.0,1840.7778,3.4634,40045.0874,15.0562,25011.6313,4.4997,0.0,22.17,0.0213,9837.9621,1.7294,2927.6689,31.1889,0.7736,2650.3502,3.709,66033.9888,38.6195,29019.3189,6.1041,0.0002,32.4058,0.0595,22668.2374,22.2037,6805.3712,2.0764,158.2128,123.5427,100.0,100.0,100.0
Tool4,337.6358,0.4816,358.6418,0.4798,132.0119,0.1087,0.1073,0.007,34.0,0.0,1951.5778,4.2399,40001.3022,38.9558,24986.1306,4.5527,0.0,23.5396,0.01,10005.4935,1.5616,300.7996,53.7549,0.485,2899.5686,2.0797,66009.3856,30.9525,28990.4917,5.1804,0.0002,34.3397,0.065,22970.4033,2.5774,6803.2247,2.4233,170.9089,817.4327,100.66,99.66,98.53
Tool4,337.1277,0.5287,358.7484,0.4342,138.0,0.0,0.1401,0.012,31.2,0.4045,1981.4889,6.4018,40093.1046,49.5707,24986.4697,23.4731,0.0,20.36,0.014,9892.6123,1.9966,581.0902,52.3803,1.051,2955.3474,4.0237,66105.9687,22.0089,28995.1309,14.2269,0.0002,30.8795,0.0389,22743.5344,2.8327,6783.655,2.1908,218.0309,101.3245,99.69,100.1,99.7
Tool4,338.5765,0.4944,359.157,0.364,131.0,0.0,0.0799,0.004,27.0,0.0,1844.5111,4.2299,40050.9471,14.8933,25012.513,6.4872,0.0,22.776,0.0114,9849.3967,1.416,2866.63,39.977,0.1504,2661.8618,3.9639,66034.0226,35.915,29019.9096,4.8364,0.0003,33.1277,0.065,22644.2803,20.031,6804.1898,1.8447,126.2284,125.0076,99.93,99.91,99.88
Tool4,338.4655,0.4992,359.0465,0.2108,134.0,0.0,0.1055,0.006,35.8,0.4045,1975.0667,5.1363,40007.4874,82.4338,24983.6891,7.4176,0.0,23.864,0.0101,10007.1619,2.5248,324.4827,56.4265,0.4958,2941.3039,3.1319,66012.6889,26.1337,28990.372,6.1598,0.0002,34.7977,0.0672,22971.9383,2.9668,6803.6062,2.3433,200.94,580.1135,100.44,99.37,98.48
Tool4,340.2399,0.4273,360.0935,0.312,137.1121,0.3158,0.1418,0.011,42.6818,0.4712,1982.1136,5.633,40093.8889,28.1375,24985.5726,18.6151,0.0,21.1689,0.0167,9892.0444,2.0119,603.5525,70.1972,0.6858,2939.8732,3.1395,66101.6014,28.2573,28994.8873,17.797,0.0002,31.9869,0.0699,22743.0787,2.9198,6784.2138,2.4755,212.1712,81.0596,100.69,100.39,99.8
Tool4,339.635,0.4818,359.6587,0.4745,135.0,0.0,0.136,0.01,40.0889,0.2878,1980.9333,4.4589,40091.4769,24.3244,24986.6054,19.3703,0.0,20.9402,0.0179,9892.8157,1.7284,476.5916,67.5236,0.5714,2944.7547,3.2431,66105.109,30.2298,28994.0303,10.8073,0.0002,31.6783,0.0596,22744.5039,2.8108,6784.011,3.6189,242.6906,545.1993,98.98,100.16,100.55
Tool4,337.9923,0.5975,358.787,0.5044,129.0,0.0,0.0923,0.004,23.2045,0.408,1874.2045,3.0391,40044.4474,13.7166,25009.572,8.8083,0.0,22.1848,0.0191,9877.2702,1.3386,3535.1279,34.9124,0.7307,2683.3641,23.8172,66029.432,34.2982,29018.3626,4.7384,0.0002,32.5147,0.0536,22633.3946,13.1723,6804.661,1.9877,131.3557,414.5761,100.0,100.0,100.0
Tool4,339.4268,0.495,359.4925,0.5003,132.0,0.0,0.0841,0.004,28.8667,0.3438,1857.8,4.2136,40054.3653,16.7093,25011.2922,7.6048,0.0,22.9569,0.0129,9865.8365,1.9676,2266.2516,42.4516,0.4988,2687.5253,5.2547,66037.803,32.4952,29020.5144,6.7922,0.0002,33.4554,0.0718,22654.5163,6.2874,6805.2024,2.0887,154.5504,148.9349,99.59,99.82,100.43
Tool4,339.5779,0.4943,359.4253,0.4948,138.0,0.0,0.145,0.012,42.2727,0.5852,1981.2045,4.6684,40092.7236,22.7245,24986.1275,15.6584,0.0,21.1966,0.0129,9892.1693,2.022,326.1918,69.3568,0.4802,2933.2817,2.8625,66106.0374,25.2011,28995.3745,11.7529,0.0002,31.905,0.048,22743.4828,2.5468,6784.8228,2.4528,240.7373,130.6232,99.49,99.99,99.67
Tool4,338.384,0.7337,359.0392,0.1942,140.0,0.0,0.1365,0.011,27.6222,0.4903,1993.7111,1.9728,40103.8475,25.6738,24982.7396,16.804,0.0,20.3111,0.0157,9891.7577,2.2839,429.7137,47.2817,2.4486,2955.7606,5.3132,66103.252,24.1485,28995.3029,19.3102,0.0002,30.8299,0.0572,22743.3882,2.538,6784.0204,2.5205,98.3947,804.2483,99.09,100.22,99.97
Tool4,337.5552,0.4973,358.6687,0.471,135.0,0.0,0.1401,0.012,35.0,0.0,1973.4444,4.77,40108.8934,28.1352,24987.9618,20.8578,0.0,20.4224,0.0177,9892.0019,1.8098,409.693,58.0141,0.9784,2933.7418,3.1208,66104.8682,24.7,28994.6581,12.8267,0.0003,30.9947,0.0487,22743.7493,2.6595,6784.5362,2.9131,246.3529,555.9421,100.0,100.0,100.0
Tool4,338.2321,0.5049,358.8718,0.4934,128.9878,0.1099,0.0876,0.004,18.0,0.0,1868.5111,3.0273,40043.6225,11.8884,25009.5967,5.8617,0.0,22.0216,0.02,9850.9837,3.4544,3888.1768,26.871,2.2795,2705.659,19.8549,66032.3686,32.559,29019.0517,5.3318,0.0001,32.261,0.0694,22572.561,17.758,6805.2446,1.9018,152.8414,413.5995,100.0,100.0,100.0
Tool4,339.4258,0.4949,359.4597,0.4988,138.0,0.0,0.1456,0.012,43.0227,0.4569,1978.3636,4.7938,40095.8865,25.8034,24987.168,28.3529,0.0,21.273,0.0159,9892.3357,1.9579,327.6567,70.5164,0.5009,2930.77,4.3706,66110.164,23.3777,28994.959,12.498,0.0003,32.0951,0.0418,22743.947,2.7698,6783.6622,2.5566,240.7373,249.0386,99.91,99.88,99.67
Tool4,337.3951,0.4892,358.3905,0.4882,132.1792,0.3838,0.1813,0.016,33.0,0.0,1983.6591,3.6405,40077.5749,39.1849,24987.9309,23.0976,0.0,20.3018,0.0166,9892.8768,1.8312,505.8903,54.5399,0.9879,2942.9812,5.9771,66102.7362,25.3267,28994.1423,12.9052,0.0003,30.9447,0.0445,22743.7063,2.8056,6782.6878,2.1578,199.7192,573.2772,100.0,100.0,100.0
Tool4,339.4816,0.5,359.4724,0.4996,136.931,0.2537,0.1453,0.012,37.5455,0.5037,1972.9545,4.3023,40097.3848,27.7493,24983.6305,21.405,0.0,20.747,0.0102,9892.086,1.3333,371.3606,63.5822,0.6723,2932.3568,2.7922,66111.9866,22.4762,28994.6008,12.0661,0.0003,31.4738,0.0611,22744.162,2.4761,6783.3326,2.976,209.9738,127.4492,99.72,99.91,99.25
Tool4,338.6302,0.5395,359.3856,0.4871,135.0,0.0,0.1212,0.008,31.0222,0.1491,1953.0444,8.9467,40016.1143,32.8164,24985.4524,5.3419,0.0,23.3269,0.0174,10006.5922,1.3748,312.5191,50.839,0.5409,2916.0732,2.9053,66006.4939,36.6555,28990.134,5.3515,0.0001,33.9964,0.0567,22970.0537,2.8392,6803.5799,3.2532,223.8906,222.1815,99.83,99.31,98.39
Tool4,338.4296,0.7023,358.7724,0.4196,135.2774,0.448,0.1461,0.012,27.5909,0.4974,2003.9091,2.2805,40090.8924,32.154,24985.3645,20.9859,0.0,20.2648,0.0093,9892.0028,1.4504,597.6927,46.554,2.5685,2955.4413,2.7869,66106.3469,27.7638,28994.1709,16.1544,0.0003,30.8045,0.0558,22743.8955,2.4533,6784.6508,1.5618,219.4958,140.1453,100.0,100.0,100.0
Tool4,338.3225,0.6507,359.1232,0.3289,135.0,0.0,0.137,0.009,26.8,0.4045,2001.1111,5.5687,40078.7809,33.8608,24982.1292,18.6457,0.0003,20.2502,0.0125,9892.1239,1.2843,671.1835,46.8632,2.6972,2975.7358,16.2995,66101.4466,26.7823,28993.6128,15.2054,0.0002,30.7072,0.0529,22743.6574,2.6063,6784.4429,1.2248,220.7166,291.5217,99.54,100.22,99.95
Tool4,339.4801,0.5,359.4482,0.4977,132.2504,0.4336,0.118,0.006,35.5778,0.4995,1966.7333,4.081,40018.8814,45.8088,24983.8247,5.6948,0.0,24.0187,0.0134,10005.9004,1.9864,285.9061,55.4314,0.4965,2917.1961,2.1081,66008.3085,29.4898,28989.1752,5.8632,0.0002,34.9074,0.077,22970.3674,2.6625,6803.9129,1.9076,180.4309,563.9993,101.55,100.33,99.06
Tool4,338.7398,0.5684,359.5041,0.5004,133.0,0.0,0.1134,0.008,31.8182,0.3902,1950.0909,3.3813,40009.1558,47.5513,24986.1275,4.3637,0.0,23.3693,0.01,10005.0773,1.9692,255.6308,51.2767,0.6058,2897.7233,2.2731,66007.7193,43.4718,28989.9576,5.7447,0.0003,34.0705,0.036,22970.1253,2.6053,6803.6353,2.8812,243.1789,246.5971,100.53,99.6,98.54
Tool4,339.5169,0.5001,359.5217,0.4999,131.0,0.0,0.1259,0.011,34.9091,0.2908,1802.7045,3.5475,40033.4604,22.3622,25006.5894,6.1725,0.0,22.9436,0.0174,9890.2132,1.7641,955.8689,58.3645,0.4824,2586.7383,3.4104,66035.285,36.6655,29012.3082,24.4465,0.0002,33.2659,0.0737,22724.1767,2.9774,6788.1512,5.0381,132.5765,107.4284,99.9,99.29,98.08
Tool4,338.8611,0.5535,359.183,0.387,136.0196,0.1388,0.1555,0.013,36.5455,0.5037,1988.0227,3.7135,40108.2053,27.9859,24986.5437,17.2872,0.0,20.6868,0.0109,9892.1693,2.2415,524.9344,62.4319,0.7405,2950.8216,6.7584,66108.1351,22.018,28994.0706,10.1215,0.0002,31.3931,0.0556,22742.9154,2.3866,6784.8729,3.1914,232.9244,304.4619,99.66,99.99,99.55
Tool4,338.3727,0.721,359.1334,0.3403,137.5,0.5004,0.139,0.011,27.6591,0.4795,1991.1818,1.7019,40082.569,28.9716,24985.0871,20.3746,0.0,20.2723,0.0151,9892.2109,1.7028,401.88,47.4038,2.3625,2956.5023,4.8141,66098.4721,23.2723,28995.0879,16.4527,0.0002,30.7989,0.0639,22742.7779,2.4384,6784.1278,1.8724,248.062,592.0772,99.78,99.96,99.1
Tool4,339.5099,0.5003,359.5099,0.5003,139.0,0.0,0.1591,0.014,40.7955,0.408,1995.1591,7.1298,40102.8783,17.0835,24986.1969,11.2375,0.0,21.0875,0.0087,9892.3774,1.7601,460.4773,67.6291,0.5217,2953.3333,7.6533,66107.413,22.654,28995.002,13.7597,0.0002,31.9826,0.0667,22743.6376,2.4861,6784.5935,2.3191,233.901,263.9321,99.03,100.12,100.54
